,country,continent,year,lifeExp,pop,gdpPercap,cluster
2503,Russia,FSU,1999,65.99,147369604,7791.944796,0
2504,Russia,FSU,2000,65.37,146731774,8608.397258,0
2505,Russia,FSU,2001,65.29,146018987,9091.590235,0
2506,Russia,FSU,2002,65.01,145266326,9568.214741,0
2507,Russia,FSU,2003,64.92,144586191,10314.98906,0
2508,Russia,FSU,2004,65.3,143974059,11104.68226,0
2509,Russia,FSU,2005,65.33,143420309,11861.0,0
2510,Russia,FSU,2006,66.62,142893540,12720.83269,0
2511,Russia,FSU,2007,65.475,142369485,13820.71137,0
2512,Rwanda,Africa,1952,40.0,2534927,493.3238752,2
2513,Rwanda,Africa,1957,41.5,2822082,540.2893983,2
2514,Rwanda,Africa,1962,43.0,3051242,597.4730727,2
2515,Rwanda,Africa,1967,44.1,3451079,510.9637142,2
2516,Rwanda,Africa,1972,44.6,3992121,590.5806638,2
2517,Rwanda,Africa,1977,45.0,4657072,670.0806011,2
2518,Rwanda,Africa,1982,46.218,5507565,881.5706467,2
2519,Rwanda,Africa,1987,44.02,6349365,847.991217,2
2520,Rwanda,Africa,1992,23.599,7290203,737.0685949,2
2521,Rwanda,Africa,1997,36.087,7212583,589.9445051,2
2522,Rwanda,Africa,2002,43.413,7852401,785.6537648,2
2523,Rwanda,Africa,2007,46.242,8860588,863.0884639,2
2524,Samoa,Oceania,1977,58.658,152748,3311.515919,2
2525,Samoa,Oceania,1982,61.167,158084,3301.912004,2
2526,Samoa,Oceania,1987,63.659,166575,3642.570512,2
2527,Samoa,Oceania,1992,65.978,174011,3354.370018,2
2528,Samoa,Oceania,1997,68.381,180418,3734.023494,0
2529,Samoa,Oceania,2002,70.033,178631,4435.874667,0
2530,Samoa,Oceania,2007,71.454,176615,5143.615471,0
2531,Sao Tome and Principe,Africa,1952,46.471,60011,879.5835855,2
2532,Sao Tome and Principe,Africa,1957,48.945,61325,860.7369026,2
2533,Sao Tome and Principe,Africa,1962,51.893,65345,1071.551119,2
2534,Sao Tome and Principe,Africa,1967,54.425,70787,1384.840593,2
2535,Sao Tome and Principe,Africa,1972,56.48,76595,1532.985254,2
2536,Sao Tome and Principe,Africa,1977,58.55,86796,1737.561657,2
2537,Sao Tome and Principe,Africa,1982,60.351,98593,1890.218117,2
2538,Sao Tome and Principe,Africa,1987,61.728,110812,1516.525457,2
2539,Sao Tome and Principe,Africa,1992,62.742,125911,1428.777814,2
2540,Sao Tome and Principe,Africa,1997,63.306,145608,1339.076036,2
2541,Sao Tome and Principe,Africa,2002,64.337,170372,1353.09239,2
2542,Sao Tome and Principe,Africa,2007,65.528,199579,1598.435089,2
2543,Saudi Arabia,Asia,1952,39.875,4005677,6459.554823,2
2544,Saudi Arabia,Asia,1957,42.868,4419650,8157.591248,2
2545,Saudi Arabia,Asia,1962,45.914,4943029,11626.41975,2
2546,Saudi Arabia,Asia,1967,49.901,5618198,16903.04886,2
2547,Saudi Arabia,Asia,1972,53.886,6472756,24837.42865,0
2548,Saudi Arabia,Asia,1977,58.69,8128505,34167.7626,0
2549,Saudi Arabia,Asia,1982,63.012,11254672,33693.17525,0
2550,Saudi Arabia,Asia,1987,66.295,14619745,21198.26136,0
2551,Saudi Arabia,Asia,1992,68.768,16945857,24841.61777,0
2552,Saudi Arabia,Asia,1997,70.533,21229759,20586.69019,0
2553,Saudi Arabia,Asia,2002,71.626,24501530,19014.54118,0
2554,Saudi Arabia,Asia,2007,72.777,27601038,21654.83194,0
2555,Senegal,Africa,1952,37.278,2755589,1450.356983,2
2556,Senegal,Africa,1957,39.329,3054547,1567.653006,2
2557,Senegal,Africa,1962,41.454,3430243,1654.988723,2
2558,Senegal,Africa,1967,43.563,3965841,1612.404632,2
2559,Senegal,Africa,1972,45.815,4588696,1597.712056,2
2560,Senegal,Africa,1977,48.879,5260855,1561.769116,2
2561,Senegal,Africa,1982,52.379,6147783,1518.479984,2
2562,Senegal,Africa,1987,55.769,7171347,1441.72072,2
2563,Senegal,Africa,1992,58.196,8307920,1367.899369,2
2564,Senegal,Africa,1997,60.187,9535314,1392.368347,2
2565,Senegal,Africa,2002,61.6,10870037,1519.635262,2
2566,Senegal,Africa,2007,63.062,12267493,1712.472136,2
2567,Serbia,Europe,1952,57.996,6860147,3581.459448,2
2568,Serbia,Europe,1957,61.685,7271135,4981.090891,2
2569,Serbia,Europe,1962,64.531,7616060,6289.629157,0
2570,Serbia,Europe,1967,66.914,7971222,7991.707066,0
2571,Serbia,Europe,1972,68.7,8313288,10522.06749,0
2572,Serbia,Europe,1977,70.3,8686367,12980.66956,0
2573,Serbia,Europe,1982,70.162,9032824,15181.0927,0
2574,Serbia,Europe,1987,71.218,9230783,15870.87851,0
2575,Serbia,Europe,1992,71.659,9826397,9325.068238,0
2576,Serbia,Europe,1997,72.232,10336594,7914.320304,0
2577,Serbia,Europe,2002,73.213,10111559,7236.075251,0
2578,Serbia,Europe,2007,74.002,10150265,9786.534714,0
2579,Sierra Leone,Africa,1952,30.331,2143249,879.7877358,2
2580,Sierra Leone,Africa,1957,31.57,2295678,1004.484437,2
2581,Sierra Leone,Africa,1962,32.767,2467895,1116.639877,2
2582,Sierra Leone,Africa,1967,34.113,2662190,1206.043465,2
2583,Sierra Leone,Africa,1972,35.4,2879013,1353.759762,2
2584,Sierra Leone,Africa,1977,36.788,3140897,1348.285159,2
2585,Sierra Leone,Africa,1982,38.445,3464522,1465.010784,2
2586,Sierra Leone,Africa,1987,40.006,3868905,1294.447788,2
2587,Sierra Leone,Africa,1992,38.333,4260884,1068.696278,2
2588,Sierra Leone,Africa,1997,39.897,4578212,574.6481576,2
2589,Sierra Leone,Africa,2002,41.012,5359092,699.489713,2
2590,Sierra Leone,Africa,2007,42.568,6144562,862.5407561,2
2591,Singapore,Asia,1952,60.396,1127000,2315.138227,2
2592,Singapore,Asia,1957,63.179,1445929,2843.104409,2
2593,Singapore,Asia,1962,65.798,1750200,3674.735572,2
2594,Singapore,Asia,1967,67.946,1977600,4977.41854,0
2595,Singapore,Asia,1972,69.521,2152400,8597.756202,0
2596,Singapore,Asia,1977,70.795,2325300,11210.08948,0
2597,Singapore,Asia,1982,71.76,2651869,15169.16112,0
2598,Singapore,Asia,1987,73.56,2794552,18861.53081,0
2599,Singapore,Asia,1992,75.788,3235865,24769.8912,0
2600,Singapore,Asia,1997,77.158,3802309,33519.4766,0
2601,Singapore,Asia,2002,78.77,4197776,36023.1054,0
2602,Singapore,Asia,2007,79.972,4553009,47143.17964,0
2603,Slovak Republic,Europe,1950,60.89,3463446,4937.839017,2
2604,Slovak Republic,Europe,1951,61.31,3508698,4970.411872,2
2605,Slovak Republic,Europe,1952,64.36,3558137,5074.659104,2
2606,Slovak Republic,Europe,1953,65.66,3598761,4999.307811,0
2607,Slovak Republic,Europe,1954,66.71,3661437,5150.732006,0
2608,Slovak Republic,Europe,1955,67.84,3726601,5532.033914,0
2609,Slovak Republic,Europe,1956,68.37,3787111,5797.496197,0
2610,Slovak Republic,Europe,1957,67.45,3844277,6093.26298,0
2611,Slovak Republic,Europe,1958,69.35,3899751,6502.623726,0
2612,Slovak Republic,Europe,1959,69.03,3946039,6742.238031,0
2613,Slovak Republic,Europe,1960,70.35,3994270,7205.561032,0
2614,Slovak Republic,Europe,1961,70.79,4191642,7424.430114,0
2615,Slovak Republic,Europe,1962,70.33,4237384,7481.107598,0
2616,Slovak Republic,Europe,1963,70.71,4281858,7292.141169,0
2617,Slovak Republic,Europe,1964,71.09,4326174,7578.137275,0
2618,Slovak Republic,Europe,1965,70.3,4369939,7804.175584,0
2619,Slovak Republic,Europe,1966,70.44,4408988,8097.451214,0
2620,Slovak Republic,Europe,1967,70.98,4442238,8412.902397,0
2621,Slovak Republic,Europe,1968,70.5,4471590,8777.18413,0
2622,Slovak Republic,Europe,1969,69.81,4477625,8962.512606,0
2623,Slovak Republic,Europe,1970,69.74,4523873,9121.124006,0
2624,Slovak Republic,Europe,1971,69.88,4556627,9391.969294,0
2625,Slovak Republic,Europe,1972,70.35,4593433,9674.167626,0
2626,Slovak Republic,Europe,1973,70.05,4637193,9932.092651,0
2627,Slovak Republic,Europe,1974,70.21,4682100,10216.41636,0
2628,Slovak Republic,Europe,1975,70.33,4729718,10437.15553,0
2629,Slovak Republic,Europe,1976,70.5,4778540,10524.37101,0
2630,Slovak Republic,Europe,1977,70.45,4827803,10922.66404,0
2631,Slovak Republic,Europe,1978,70.46,4876017,10983.18709,0
2632,Slovak Republic,Europe,1979,70.79,4922558,11008.5129,0
2633,Slovak Republic,Europe,1980,70.44,4965958,11259.06765,0
2634,Slovak Republic,Europe,1981,70.68,5013692,11160.96629,0
2635,Slovak Republic,Europe,1982,70.8,5048043,11348.54585,0
2636,Slovak Republic,Europe,1983,70.49,5081376,11492.07554,0
2637,Slovak Republic,Europe,1984,70.73,5114080,11735.03758,0
2638,Slovak Republic,Europe,1985,70.74,5144632,11802.3231,0
2639,Slovak Republic,Europe,1986,70.91,5172084,11999.8954,0
2640,Slovak Republic,Europe,1987,71.08,5199318,12037.26758,0
2641,Slovak Republic,Europe,1988,71.16,5223222,12284.15683,0
2642,Slovak Republic,Europe,1989,70.95,5244662,12367.43654,0
2643,Slovak Republic,Europe,1990,70.83,5262616,12007.54734,0
2644,Slovak Republic,Europe,1991,70.9,5281610,10215.84381,0
2645,Slovak Republic,Europe,1992,71.38,5302888,9498.467723,0
2646,Slovak Republic,Europe,1993,71.9,5323577,9636.518229,0
2647,Slovak Republic,Europe,1994,72.36,5345264,10195.81195,0
2648,Slovak Republic,Europe,1995,72.29,5361594,10759.83561,0
2649,Slovak Republic,Europe,1996,72.78,5373190,11482.62754,0
2650,Slovak Republic,Europe,1997,72.71,5383010,12126.23065,0
2651,Slovak Republic,Europe,1998,72.61,5390236,12564.3447,0
2652,Slovak Republic,Europe,1999,72.98,5395739,12600.77218,0
2653,Slovak Republic,Europe,2000,73.18,5400320,12689.75974,0
2654,Slovak Republic,Europe,2001,73.61,5404681,13098.91143,0
2655,Slovak Republic,Europe,2002,73.8,5410052,13638.77837,0
2656,Slovak Republic,Europe,2003,73.84,5416406,14207.564,0
2657,Slovak Republic,Europe,2004,74.25,5423567,14977.86553,0
2658,Slovak Republic,Europe,2005,74.19,5431363,15881.0,0
2659,Slovak Republic,Europe,2006,74.44,5439448,17190.05794,0
2660,Slovak Republic,Europe,2007,74.663,5447502,18678.31435,0
2661,Slovenia,Europe,1952,65.57,1489518,4215.041741,2
2662,Slovenia,Europe,1957,67.85,1533070,5862.276629,0
2663,Slovenia,Europe,1962,69.15,1582962,7402.303395,0
2664,Slovenia,Europe,1967,69.18,1646912,9405.489397,0
2665,Slovenia,Europe,1972,69.82,1694510,12383.4862,0
2666,Slovenia,Europe,1977,70.97,1746919,15277.03017,0
2667,Slovenia,Europe,1982,71.063,1861252,17866.72175,0
2668,Slovenia,Europe,1983,70.88,1878555,17919.36275,0
2669,Slovenia,Europe,1984,71.34,1896413,18272.76075,0
2670,Slovenia,Europe,1985,71.77,1914220,18324.03926,0
2671,Slovenia,Europe,1986,72.32,1932129,18979.16819,0
2672,Slovenia,Europe,1987,72.25,1945870,18678.53492,0
2673,Slovenia,Europe,1988,72.9,1961775,18334.5781,0
2674,Slovenia,Europe,1989,73.35,1976217,18023.13215,0
2675,Slovenia,Europe,1990,73.86,1991210,16645.76222,0
2676,Slovenia,Europe,1991,73.5,1999480,15100.59008,0
2677,Slovenia,Europe,1992,73.64,1999210,14214.71681,0
2678,Slovenia,Europe,1993,73.52,1999926,14560.02315,0
2679,Slovenia,Europe,1994,73.96,2001036,15279.5832,0
2680,Slovenia,Europe,1995,74.67,2002827,15857.28478,0
2681,Slovenia,Europe,1996,75.11,2007429,16392.54553,0
2682,Slovenia,Europe,1997,75.13,2011612,17161.10735,0
2683,Slovenia,Europe,1998,75.26,2010807,17747.88348,0
2684,Slovenia,Europe,1999,75.64,2009653,18663.39949,0
2685,Slovenia,Europe,2000,76.11,2010557,19399.68944,0
2686,Slovenia,Europe,2001,76.38,2011179,19966.89487,0
2687,Slovenia,Europe,2002,76.66,2011497,20660.01936,0
2688,Slovenia,Europe,2003,76.55,2011604,21203.46336,0
2689,Slovenia,Europe,2004,77.28,2011473,22113.22127,0
2690,Slovenia,Europe,2005,77.6,2011070,23004.0,0
2691,Slovenia,Europe,2006,78.24,2010347,24302.1641,0
2692,Slovenia,Europe,2007,77.926,2009245,25768.25759,0
2693,Solomon Islands,Oceania,1967,52.964,151000,1304.598869,2
2694,Solomon Islands,Oceania,1972,55.506,174500,864.9742531,2
2695,Solomon Islands,Oceania,1977,58.005,207339,1169.543666,2
2696,Solomon Islands,Oceania,1982,58.736,250516,1467.396037,2
2697,Solomon Islands,Oceania,1987,55.785,300694,1783.648762,2
2698,Solomon Islands,Oceania,1992,58.27,358713,2109.894257,2
2699,Solomon Islands,Oceania,1997,60.708,424265,2252.491044,2
2700,Solomon Islands,Oceania,2002,62.274,494786,1530.496068,2
2701,Solomon Islands,Oceania,2007,63.57,566842,1829.317402,2
2702,Somalia,Africa,1952,32.978,2526994,1135.749842,2
2703,Somalia,Africa,1957,34.977,2780415,1258.147413,2
2704,Somalia,Africa,1962,36.981,3080153,1369.488336,2
2705,Somalia,Africa,1967,38.977,3428839,1284.73318,2
2706,Somalia,Africa,1972,40.973,3840161,1254.576127,2
2707,Somalia,Africa,1977,41.974,4353666,1450.992513,2
2708,Somalia,Africa,1982,42.955,5828892,1176.807031,2
2709,Somalia,Africa,1987,44.501,6921858,1093.244963,2
2710,Somalia,Africa,1992,39.658,6099799,926.9602964,2
2711,Somalia,Africa,1997,43.795,6633514,930.5964284,2
2712,Somalia,Africa,2002,45.936,7753310,882.0818218,2
2713,Somalia,Africa,2007,48.159,9118773,926.1410683,2
2714,South Africa,Africa,1952,45.009,14264935,4725.295531,2
2715,South Africa,Africa,1957,47.985,16151549,5487.104219,2
2716,South Africa,Africa,1962,49.951,18356657,5768.729717,2
2717,South Africa,Africa,1967,51.927,20997321,7114.477971,2
2718,South Africa,Africa,1972,53.696,23935810,7765.962636,2
2719,South Africa,Africa,1977,55.527,27129932,8028.651439,2
2720,South Africa,Africa,1982,58.161,31140029,8568.266228,2
2721,South Africa,Africa,1987,60.834,35933379,7825.823398,2
2722,South Africa,Africa,1992,61.888,39964159,7225.069258,2
2723,South Africa,Africa,1997,60.236,42835005,7479.188244,2
2724,South Africa,Africa,2002,53.365,44433622,7710.946444,2
2725,South Africa,Africa,2007,49.339,43997828,9269.657808,2
2726,Spain,Europe,1950,61.87,28062963,3280.315024,2
2727,Spain,Europe,1951,61.52,28298010,3576.315114,2
2728,Spain,Europe,1952,64.94,28549870,3834.034742,2
2729,Spain,Europe,1953,65.81,28804128,3787.808989,2
2730,Spain,Europe,1954,67.01,29060413,4039.519387,0
2731,Spain,Europe,1955,66.78,29318745,4163.500932,0
2732,Spain,Europe,1956,66.82,29579142,4462.540356,0
2733,Spain,Europe,1957,66.66,29841614,4564.80241,0
2734,Spain,Europe,1958,68.85,30106188,4720.206871,0
2735,Spain,Europe,1959,68.77,30372877,4571.300919,0
2736,Spain,Europe,1960,69.27,30641187,4603.06757,0
2737,Spain,Europe,1961,69.66,30903894,5149.129055,0
2738,Spain,Europe,1962,69.69,31158061,5693.843879,0
2739,Spain,Europe,1963,69.85,31429834,6221.104643,0
2740,Spain,Europe,1964,70.58,31740862,6765.927648,0
2741,Spain,Europe,1965,70.99,32084511,7136.520325,0
2742,Spain,Europe,1966,71.25,32451975,7582.37058,0
2743,Spain,Europe,1967,71.44,32850275,7993.512294,0
2744,Spain,Europe,1968,71.73,33239301,8374.242965,0
2745,Spain,Europe,1969,71.26,33566084,9039.406707,0
2746,Spain,Europe,1970,72.24,33876479,9469.633593,0
2747,Spain,Europe,1971,71.85,34195056,9918.210638,0
2748,Spain,Europe,1972,73.06,34513161,10638.75131,0
2749,Spain,Europe,1973,72.84,34836716,11481.02039,0
2750,Spain,Europe,1974,73.22,35184287,12212.4568,0
2751,Spain,Europe,1975,73.55,35563535,12507.47724,0
2752,Spain,Europe,1976,73.87,35996780,12886.56515,0
2753,Spain,Europe,1977,74.39,36439000,13236.92117,0
2754,Spain,Europe,1978,74.58,36861034,13521.54896,0
2755,Spain,Europe,1979,75.12,37200014,13589.12071,0
2756,Spain,Europe,1980,75.6,37488360,13790.56055,0
2757,Spain,Europe,1981,75.74,37750800,13765.38889,0
2758,Spain,Europe,1982,76.3,37983310,13926.16997,0
2759,Spain,Europe,1983,76.08,38184166,14203.10524,0
2760,Spain,Europe,1984,76.46,38362861,14342.73031,0
2761,Spain,Europe,1985,76.42,38534853,14568.70667,0
2762,Spain,Europe,1986,76.67,38707556,14982.64885,0
2763,Spain,Europe,1987,76.9,38880702,15764.98313,0
2764,Spain,Europe,1988,76.91,39053881,16553.14424,0
2765,Spain,Europe,1989,76.98,39214523,17355.7471,0
2766,Spain,Europe,1990,76.99,39350769,18064.9166,0
2767,Spain,Europe,1991,77.12,39461418,18472.90556,0
2768,Spain,Europe,1992,77.57,39549438,18603.06452,0
2769,Spain,Europe,1993,77.7,39627587,18374.86563,0
2770,Spain,Europe,1994,78.05,39690971,18782.73427,0
2771,Spain,Europe,1995,78.12,39749715,19272.14422,0
2772,Spain,Europe,1996,78.26,39803829,19709.87114,0
2773,Spain,Europe,1997,78.77,39855442,20445.29896,0
2774,Spain,Europe,1998,78.85,39906235,21333.94306,0
2775,Spain,Europe,1999,78.86,39953263,22286.3637,0
2776,Spain,Europe,2000,79.34,40016081,23410.16483,0
2777,Spain,Europe,2001,79.69,40087104,24221.7998,0
2778,Spain,Europe,2002,79.78,40152517,24835.47166,0
2779,Spain,Europe,2003,79.72,40217413,25564.28953,0
2780,Spain,Europe,2004,80.28,40280780,26357.04829,0
2781,Spain,Europe,2005,80.28,40341462,27270.0,0
2782,Spain,Europe,2006,80.94,40397842,28006.12139,0
2783,Spain,Europe,2007,80.941,40448191,28821.0637,0
2784,Sri Lanka,Asia,1950,55.6,7533097,1033.499006,2
2785,Sri Lanka,Asia,1952,57.593,7982342,1083.53203,2
2786,Sri Lanka,Asia,1957,61.456,9128546,1072.546602,2
2787,Sri Lanka,Asia,1962,62.192,10421936,1074.47196,2
2788,Sri Lanka,Asia,1967,64.266,11737396,1135.514326,2
2789,Sri Lanka,Asia,1972,65.042,13016733,1213.39553,2
2790,Sri Lanka,Asia,1977,65.949,14116836,1348.775651,2
2791,Sri Lanka,Asia,1982,68.757,15410151,1648.079789,0
2792,Sri Lanka,Asia,1987,69.011,16495304,1876.766827,0
2793,Sri Lanka,Asia,1992,70.379,17587060,2153.739222,0
2794,Sri Lanka,Asia,1997,70.457,18698655,2664.477257,0
2795,Sri Lanka,Asia,2002,70.815,19576783,3015.378833,0
2796,Sri Lanka,Asia,2007,72.396,20378239,3970.095407,0
2797,Sudan,Africa,1952,38.635,8504667,1615.991129,2
2798,Sudan,Africa,1957,39.624,9753392,1770.337074,2
2799,Sudan,Africa,1962,40.87,11183227,1959.593767,2
2800,Sudan,Africa,1967,42.858,12716129,1687.997641,2
2801,Sudan,Africa,1972,45.083,14597019,1659.652775,2
2802,Sudan,Africa,1977,47.8,17104986,2202.988423,2
2803,Sudan,Africa,1982,50.338,20367053,1895.544073,2
2804,Sudan,Africa,1987,51.744,24725960,1507.819159,2
2805,Sudan,Africa,1992,53.556,28227588,1492.197043,2
2806,Sudan,Africa,1997,55.373,32160729,1632.210764,2
2807,Sudan,Africa,2002,56.369,37090298,1993.398314,2
2808,Sudan,Africa,2007,58.556,42292929,2602.394995,2
2809,Suriname,Americas,1972,64.04,381410,5504.437533,2
2810,Suriname,Americas,1977,65.1,360780,6622.717308,0
2811,Suriname,Americas,1982,67.566,359611,6061.25039,0
2812,Suriname,Americas,1987,68.242,382559,5508.173487,0
2813,Suriname,Americas,1992,68.608,402943,5974.263637,0
2814,Suriname,Americas,1997,68.976,420899,5589.341453,0
2815,Suriname,Americas,2002,69.126,433682,6070.681316,0
2816,Suriname,Americas,2007,70.199,439894,7987.271406,0
2817,Swaziland,Africa,1952,41.407,290243,1148.376626,2
2818,Swaziland,Africa,1957,43.424,326741,1244.708364,2
2819,Swaziland,Africa,1962,44.992,370006,1856.182125,2
2820,Swaziland,Africa,1967,46.633,420690,2613.101665,2
2821,Swaziland,Africa,1972,49.552,480105,3364.836625,2
2822,Swaziland,Africa,1977,52.537,551425,3781.410618,2
2823,Swaziland,Africa,1982,55.561,649901,3895.384018,2
2824,Swaziland,Africa,1987,57.678,779348,3984.839812,2
2825,Swaziland,Africa,1992,58.474,962344,3553.0224,2
2826,Swaziland,Africa,1997,54.289,1054486,3876.76846,2
2827,Swaziland,Africa,2002,43.869,1130269,4128.116943,2
2828,Swaziland,Africa,2007,39.613,1133066,4513.480643,2
2829,Sweden,Europe,1950,71.14,7014005,8364.828768,0
2830,Sweden,Europe,1951,71.37,7072830,8545.296586,0
2831,Sweden,Europe,1952,71.86,7124673,8527.844662,0
2832,Sweden,Europe,1953,71.9,7171461,8813.990774,0
2833,Sweden,Europe,1954,72.36,7213490,9225.152633,0
2834,Sweden,Europe,1955,72.6,7262388,9420.620992,0
2835,Sweden,Europe,1956,72.66,7314552,9680.239638,0
2836,Sweden,Europe,1957,72.49,7363802,9911.878226,0
2837,Sweden,Europe,1958,73.14,7409144,10209.70983,0
2838,Sweden,Europe,1959,73.37,7446249,10636.33094,0
2839,Sweden,Europe,1960,73.04,7480395,11183.12944,0
2840,Sweden,Europe,1961,73.5,7519998,11690.64609,0
2841,Sweden,Europe,1962,73.37,7561588,12329.44192,0
2842,Sweden,Europe,1963,73.56,7604328,12906.36165,0
2843,Sweden,Europe,1964,73.73,7661354,13839.08238,0
2844,Sweden,Europe,1965,73.88,7733853,14409.93874,0
2845,Sweden,Europe,1966,74.13,7807797,14897.89006,0
2846,Sweden,Europe,1967,74.16,7867931,15258.29697,0
2847,Sweden,Europe,1968,74.03,7912217,15841.82295,0
2848,Sweden,Europe,1969,74.15,7968018,16615.07701,0
2849,Sweden,Europe,1970,74.7,8042803,17380.25592,0
2850,Sweden,Europe,1971,74.62,8098328,17313.08853,0
2851,Sweden,Europe,1972,74.72,8122293,17832.02464,0
2852,Sweden,Europe,1973,74.88,8136774,18503.18045,0
2853,Sweden,Europe,1974,74.99,8160560,18860.88036,0
2854,Sweden,Europe,1975,75.0,8192566,19179.67177,0
2855,Sweden,Europe,1976,75.01,8222310,19195.78047,0
2856,Sweden,Europe,1977,75.44,8251648,18855.72521,0
2857,Sweden,Europe,1978,75.53,8275778,19217.41608,0
2858,Sweden,Europe,1979,75.57,8293723,19934.46561,0
2859,Sweden,Europe,1980,75.8,8310473,20411.32375,0
2860,Sweden,Europe,1981,76.1,8320485,20524.70759,0
2861,Sweden,Europe,1982,76.42,8325260,20667.38125,0
2862,Sweden,Europe,1983,76.66,8329028,21209.63345,0
2863,Sweden,Europe,1984,76.92,8342621,22140.9169,0
2864,Sweden,Europe,1985,76.78,8356337,22642.16415,0
2865,Sweden,Europe,1986,77.04,8384069,22960.83959,0
2866,Sweden,Europe,1987,77.19,8421403,23586.92927,0
2867,Sweden,Europe,1988,77.08,8469339,23962.27119,0
2868,Sweden,Europe,1989,77.74,8526276,24357.83168,0
2869,Sweden,Europe,1990,77.67,8600815,24740.45183,0
2870,Sweden,Europe,1991,77.81,8668112,24488.92001,0
2871,Sweden,Europe,1992,78.16,8718867,23880.01683,0
2872,Sweden,Europe,1993,78.24,8769284,23254.13698,0
2873,Sweden,Europe,1994,78.86,8831493,23752.07681,0
2874,Sweden,Europe,1995,78.94,8877890,24361.30683,0
2875,Sweden,Europe,1996,79.15,8892234,24628.87784,0
2876,Sweden,Europe,1997,79.39,8897619,25266.59499,0
2877,Sweden,Europe,1998,79.53,8902684,26173.14884,0
2878,Sweden,Europe,1999,79.61,8909790,27328.73948,0
2879,Sweden,Europe,2000,79.84,8923569,28447.86072,0
2880,Sweden,Europe,2001,79.93,8939915,28695.77327,0
2881,Sweden,Europe,2002,80.04,8954175,29341.63093,0
2882,Sweden,Europe,2003,80.33,8970306,29852.5413,0
2883,Sweden,Europe,2004,80.67,8986400,31027.89129,0
2884,Sweden,Europe,2005,80.75,9001774,31995.0,0
2885,Sweden,Europe,2006,80.95,9016596,33156.20545,0
2886,Sweden,Europe,2007,80.884,9031088,33859.74835,0
2887,Switzerland,Europe,1950,68.94,4694000,13867.60715,0
2888,Switzerland,Europe,1951,68.71,4749000,14816.89924,0
2889,Switzerland,Europe,1952,69.62,4815000,14734.23275,0
2890,Switzerland,Europe,1953,69.53,4878000,15055.82564,0
2891,Switzerland,Europe,1954,70.0,4929000,15739.39579,0
2892,Switzerland,Europe,1955,70.08,4980000,16626.4855,0
2893,Switzerland,Europe,1956,70.21,5045000,17501.93196,0
2894,Switzerland,Europe,1957,70.56,5126000,17909.48973,0
2895,Switzerland,Europe,1958,71.3,5199000,17284.27073,0
2896,Switzerland,Europe,1959,71.46,5259000,18161.48966,0
2897,Switzerland,Europe,1960,71.44,5362000,19059.00518,0
2898,Switzerland,Europe,1961,71.76,5512000,20041.21634,0
2899,Switzerland,Europe,1962,71.32,5666000,20431.0927,0
2900,Switzerland,Europe,1963,71.31,5789000,20977.26759,0
2901,Switzerland,Europe,1964,72.2,5887000,21712.09454,0
2902,Switzerland,Europe,1965,72.33,5943000,22190.77302,0
2903,Switzerland,Europe,1966,72.47,5996000,22533.03847,0
2904,Switzerland,Europe,1967,72.77,6063000,22966.14432,0
2905,Switzerland,Europe,1968,72.72,6132000,23522.13088,0
2906,Switzerland,Europe,1969,72.73,6212000,24527.55211,0
2907,Switzerland,Europe,1970,73.14,6267000,25862.8192,0
2908,Switzerland,Europe,1971,73.26,6343293,26593.26926,0
2909,Switzerland,Europe,1972,73.78,6401400,27195.11304,0
2910,Switzerland,Europe,1973,74.08,6441100,27851.75724,0
2911,Switzerland,Europe,1974,74.43,6460000,28174.32841,0
2912,Switzerland,Europe,1975,74.82,6403500,26353.03028,0
2913,Switzerland,Europe,1976,74.94,6333313,26270.86866,0
2914,Switzerland,Europe,1977,75.39,6316424,26982.29052,0
2915,Switzerland,Europe,1978,75.34,6332568,27023.43582,0
2916,Switzerland,Europe,1979,75.64,6350840,27617.11846,0
2917,Switzerland,Europe,1980,75.64,6385229,28732.36608,0
2918,Switzerland,Europe,1981,75.87,6425450,29003.26953,0
2919,Switzerland,Europe,1982,76.21,6468126,28397.71512,0
2920,Switzerland,Europe,1983,76.22,6501073,28396.88917,0
2921,Switzerland,Europe,1984,76.82,6529684,29128.18896,0
2922,Switzerland,Europe,1985,76.94,6563770,29967.6008,0
2923,Switzerland,Europe,1986,77.11,6603192,30273.42434,0
2924,Switzerland,Europe,1987,77.41,6649942,30281.70459,0
2925,Switzerland,Europe,1988,77.43,6704112,30971.58824,0
2926,Switzerland,Europe,1989,77.63,6763653,32031.32878,0
2927,Switzerland,Europe,1990,77.44,6836626,32875.77966,0
2928,Switzerland,Europe,1991,77.72,6920562,32207.74413,0
2929,Switzerland,Europe,1992,78.03,6995447,31871.5303,0
2930,Switzerland,Europe,1993,78.32,7058211,31515.65427,0
2931,Switzerland,Europe,1994,78.61,7114530,31599.61928,0
2932,Switzerland,Europe,1995,78.68,7157106,31530.76934,0
2933,Switzerland,Europe,1996,79.17,7181024,31589.72381,0
2934,Switzerland,Europe,1997,79.37,7193761,32135.32301,0
2935,Switzerland,Europe,1998,79.62,7207995,33039.50454,0
2936,Switzerland,Europe,1999,79.88,7232809,33349.65383,0
2937,Switzerland,Europe,2000,79.99,7266920,34386.90248,0
2938,Switzerland,Europe,2001,80.41,7311237,34569.38136,0
2939,Switzerland,Europe,2002,80.62,7361757,34480.95771,0
